yearmonth,SKU,net_sales,items_sold,avg_pvp,channel,brand,brand_type,sku_name,category,grossmargin,full%
202505,100042-SZ,719.87,1,835.05,Team_Sitioweb,KingsHouse,propia,"Rack Mueble Para Horno De Microondas Multiusos Cocina Hogar",Muebles,0.4371205912178588,NULL
202506,100042-SZ,517.24,1,600,"Salderos / Facebook",KingsHouse,propia,"Rack Mueble Para Horno De Microondas Multiusos Cocina Hogar",Muebles,0.2165919109117625,NULL
202506,10005102BZ00-MEN,15107.919999999998,4,4381.3,Team_MercadoLibre,Mendoza,terceros,"Rifle Rm-3000 Resorte Clasica Barniz Calibre 5.5 Mendoza",Deportes,0.2712458101446129,0
202501,10005701SQ00-MEN,49017.93,13,4373.910000000002,Team_MercadoLibre,Mendoza,terceros,"Rifle Rm-7000 Squad Con Cargador Calibre 5.5 Mendoza",Deportes,0.1750596159405344,0
202504,100367-SUR,50,1,58,Team_PdVNAES,Surtek,terceros,"Llave Combinada 17mm Pul Esp 100367 Surtek",Ferretería,-0.23319999999999994,NULL
202502,10161-SZ,0.01,1,0.01,"Salderos / Facebook",KingsHouse,propia,"Silla Oficina Escritorio Ejecutiva Ergonomica Vinipiel Casa",Muebles,-57499,NULL
202501,1018-MEN,22933.710000000014,37,719.0005405405406,Team_MercadoLibre,Mendoza,terceros,"Pistola 4.5 Resorte 18 Tiros Deportiva Diabolo Bbs Marksman",Deportes,0.28933085837398304,1
202502,1018-MEN,862.06,2,499.995,"Salderos / Facebook",Mendoza,terceros,"Pistola 4.5 Resorte 18 Tiros Deportiva Diabolo Bbs Marksman",Deportes,-0.02194742825325392,NULL
202502,1018-MEN,21074.220000000012,34,719.0002941176472,Team_MercadoLibre,Mendoza,terceros,"Pistola 4.5 Resorte 18 Tiros Deportiva Diabolo Bbs Marksman",Deportes,0.28933075577648887,1
202503,1018-MEN,517.24,1,600,"Salderos / Facebook",Mendoza,terceros,"Pistola 4.5 Resorte 18 Tiros Deportiva Diabolo Bbs Marksman",Deportes,0.14836439563838838,NULL
202504,10503-ADIR,542.24,1,629,Team_PdVNAES,Adir,terceros,"Báscula Electrónica Colgante 300Kg 10503 Adir",Hogar,0.17010917674830334,NULL
202504,10507-ADIR,187.59,1,217.6,Team_Sitioweb,Adir,terceros,"Candado Para Motocibleta Chico Para Disco 5 mm 10507 Adir",Ferretería,0.09909909909909911,NULL
202501,10586-ADIR,0.01,1,0.01,"Salderos / Facebook",Adir,terceros,"Parrilla Elec 1 Quemador C/Termostato 10586 Adir",Hogar,-7998.999999999999,NULL
202502,10587-ADIR,135.42,1,157.09,Team_Sitioweb,Adir,terceros,"Parrilla Elec 2 Quemadores C/ Termostato 10587 Adir",Hogar,0.09909909909909902,NULL
202504,10587-ADIR,256.9,1,298,Team_MercadoLibre,Adir,terceros,"Parrilla Elec 2 Quemadores C/ Termostato 10587 Adir",Hogar,0.5251070455430128,0
202506,107116-SUR,148.28,1,172,Team_PdVNAES,Surtek,terceros,"Prensa Rapida Tipo F 8 Pulgadas 107116 Surtek",Ferretería,0.4248718640410035,NULL
202502,107277-SUR,507.76,1,589,Team_PdVNAES,Surtek,terceros,"Jgo Medidor Compresión Bomba Gasolina 100 Psi 107277 Surtek",Ferretería,-0.0012604380022057397,NULL
202505,107277-SUR,507.8,1,589.05,Team_PdVNAES,Surtek,terceros,"Jgo Medidor Compresión Bomba Gasolina 100 Psi 107277 Surtek",Ferretería,-0.001181567546277995,NULL
202504,107303-SUR,35.35,1,41.01,Team_PdVNAES,Surtek,terceros,"Probador De Voltaje De Corriente Directa 6-12v Surtek 107303",Otros,0.10919377652050927,NULL
202505,108126-SUR,136.21,1,158,Team_PdVNAES,Surtek,terceros,"Juego De Coples Y Conectores 5 Piezas Surtek 108126",Ferretería,0.4220688642537259,NULL
202501,10950-SZ,0.03,3,0.01,"Salderos / Facebook",KingsHouse,propia,"Silla De Oficina Ejecutiva Ergonomica Vinipiel Base Cromada",Muebles,-179099.00000000003,NULL
202503,10950-SZ,0.01,1,0.01,"Salderos / Facebook",KingsHouse,propia,"Silla De Oficina Ejecutiva Ergonomica Vinipiel Base Cromada",Muebles,-179099,NULL
202504,10950-SZ,1293.2,1,1500.11,"Salderos / Facebook",KingsHouse,propia,"Silla De Oficina Ejecutiva Ergonomica Vinipiel Base Cromada",Muebles,-0.3849365914011753,NULL
202506,10950-SZ,300,1,348,"Salderos / Facebook",KingsHouse,propia,"Silla De Oficina Ejecutiva Ergonomica Vinipiel Base Cromada",Muebles,-4.97,NULL
202503,11061-KLE,451.98,1,524.3,Team_PdVNAES,"Klein Tools",terceros,"Peladora/cortadora De Ajuste Automático 11061 Klein Tools",Ferretería,-0.3092393468737554,NULL
202501,112550-SUR,86.2,1,99.99,"Salderos / Facebook",Surtek,terceros,"Cautín Tipo Lápiz 30w Surtek 112550",Ferretería,0.018329466357308564,NULL
202504,112550-SUR,86.2,1,99.99,"Salderos / Facebook",Surtek,terceros,"Cautín Tipo Lápiz 30w Surtek 112550",Ferretería,0.018329466357308564,NULL
202504,1130-URR,72.41,1,84,Team_PdVNAES,Urrea,terceros,"Llave Estrias 15 9/16x5/8 1130 Urrea",Ferretería,-0.31363071398978054,NULL
202504,114210-SUR,51.72,3,20,"Salderos / Facebook",Surtek,terceros,"Cincho Plástico 203 X 4.6mm 50 Piezas Natural 114210 Surtek",Muebles,-0.14153132250580053,NULL
202504,11577-ADIR,689.65,1,799.99,"Salderos / Facebook",Adir,terceros,"Motosierra A Gasolina Con Motor 21 Pulgadas 52cc 4.1hp Adir",Ferretería,-0.0860581454360908,NULL
202501,117536,14270.330000000004,17,973.7382352941178,Team_MercadoLibre,Weller,terceros,"Cautin Pistola 100-140 W Con 6 Accesorios Y Estuche 9400pks",Ferretería,0.24279816934857132,0
202504,117536,812.93,1,943,Team_MercadoLibre,Weller,terceros,"Cautin Pistola 100-140 W Con 6 Accesorios Y Estuche 9400pks",Ferretería,0.21811226058824248,0
202505,118005-SUR,145.7,1,169.01,Team_PdVNAES,Surtek,terceros,"Tenaza Tierra 250a Surtek 118005",Ferretería,0.3921757035003431,NULL
202503,119303-SUR,275.43,1,319.5,Team_PdVNAES,Surtek,terceros,"Juego De Moto Tool 250 Piezas Universales 119303 Surtek",Ferretería,-0.7982064408379623,NULL
202505,119303-SUR,275.43,1,319.5,Team_PdVNAES,Surtek,terceros,"Juego De Moto Tool 250 Piezas Universales 119303 Surtek",Ferretería,-0.7982064408379623,NULL
202503,1200-DIC,344.5,1,399.62,Team_PdVNAES,Dica,terceros,"Juego De Accesorios Para Baño 1200 Dica",Muebles,-1.0091146589259796,NULL
202503,12016-URR,295.68,7,48.99857142857143,Team_PdVNAES,Urrea,terceros,"Punta Poder Ph1x2-3/4 12016 Urrea",Ferretería,0.7826704545454546,NULL
202504,120289-SUR,16.4,1,19.02,"Salderos / Facebook",Surtek,terceros,"Lima Triangular Pes Con Mango De 6 Pulgadas 120289 Surtek",Ferretería,0,NULL
202506,120289-SUR,43.1,1,50,"Salderos / Facebook",Surtek,terceros,"Lima Triangular Pes Con Mango De 6 Pulgadas 120289 Surtek",Ferretería,0.6194895591647333,NULL
202504,120332-SUR,28.21,1,32.72,"Salderos / Facebook",Surtek,terceros,"Lima Plana Bastarda 8 Pulgadas 120332 Surtek",Ferretería,0,NULL
202504,120527-SUR,172.41,1,200,"Salderos / Facebook",Surtek,terceros,"Multiherramienta De Aluminio Con Pinzas 13 En 1 Surtek",Ferretería,-0.21373470216344756,NULL
202504,12074-BAR,34.48,1,40,"Salderos / Facebook",Bardahl,terceros,"Aditivo Para Gasolina Top Oil Limpieza Profunda 300 Ml",Otros,-0.3370069605568447,NULL
202504,120752-SUR,43.1,1,50,"Salderos / Facebook",Surtek,terceros,"Juego De 5 Cortacírculos Bimetálicos Surtek 120752",Ferretería,-0.1415313225058005,NULL
202505,120765-SUR,86.2,2,49.995,"Salderos / Facebook",Surtek,terceros,"Segueta Sierra Caladora 21 Dientes/puLG Zanco T 5pzs Surtek",Ferretería,0.26937354988399076,NULL
202506,120766-SUR,31.9,1,37,Team_PdVNAES,Surtek,terceros,"Segueta Sierra Caladora 18 Dientes/puLG Zanco T 5pzs Surtek",Ferretería,0.012852664576802513,NULL
202504,120767-SUR,33.62,1,39,Team_PdVNAES,Surtek,terceros,"Segueta sierra caladora 12 dientes/pulg zanco T 5pzs 120767 Surt",Ferretería,0.0633551457465794,NULL
202505,120900-SUR,136,2,78.88,"Salderos / Facebook",Surtek,terceros,"Serrucho Para Tabla Roca Bimetálico 9 Pulgadas 120900 Surtek",Ferretería,0.2282352941176471,NULL
202502,1211508-SYN,344.84,2,200.005,"Salderos / Facebook",Neo,terceros,"Disco Extrafino 4 1/2 Para Corte Metal Acero 1 Pieza Neo",Ferretería,0.029984920542860387,NULL
202504,1216-URR,136.2,2,78.995,Team_PdVNAES,Urrea,terceros,"Llave Combinada 1/2 1216 Urrea",Ferretería,-0.011453744493392088,NULL
202502,122258-SUR,129.31,1,150,"Salderos / Facebook",Surtek,terceros,"Escuadra De Combinación Mango Zamac 16 Surtek 122258",Ferretería,0.06148016394710388,NULL
202504,1226-URR,379.28,4,109.99,Team_PdVNAES,Urrea,terceros,"Llave Combinada 13/16 1226 Urrea",Ferretería,-0.3144906137945582,NULL
202502,123-ADIR,1531.8,1,1776.89,Team_Sitioweb,Adir,terceros,"Generador de Gasolina 1.5 HP",Ferretería,0.09909909909909907,NULL
202504,123-ADIR,0.01,1,0.01,"Salderos / Facebook",Adir,terceros,"Generador de Gasolina 1.5 HP",Ferretería,-137999,NULL
202504,123-ADIR,4978,2,2887.24,Team_MercadoLibre,Adir,terceros,"Generador de Gasolina 1.5 HP",Ferretería,0.4455604660506227,0
202505,123-ADIR,0.01,1,0.01,"Salderos / Facebook",Adir,terceros,"Generador de Gasolina 1.5 HP",Ferretería,-137999,NULL
202504,12300-ADIR,0.01,1,0.01,"Salderos / Facebook",Adir,terceros,"Bascula De Torreta 40K 12300 Adir",Hogar,-65999,NULL
202506,123081-SUR,17.24,1,20,"Salderos / Facebook",Surtek,terceros,"Espatula Rigida Mango Madera 1 Pulgadas 123081 Surtek",Ferretería,-0.255800464037123,NULL
202504,123108-SUR,172.4,4,49.9975,"Salderos / Facebook",Surtek,terceros,"Espatula Tapizadora 8 Pulgadas 123108 Surtek",Ferretería,-0.2937354988399071,NULL
202505,123108-SUR,172.4,4,49.9975,"Salderos / Facebook",Surtek,terceros,"Espatula Tapizadora 8 Pulgadas 123108 Surtek",Ferretería,-0.2937354988399071,NULL
202506,123108-SUR,129.31,3,50.00333333333333,"Salderos / Facebook",Surtek,terceros,"Espatula Tapizadora 8 Pulgadas 123108 Surtek",Ferretería,-0.2936354496945324,NULL
202504,123137-SUR,43.1,1,50,"Salderos / Facebook",Surtek,terceros,"Brocha con mango plástico industrial 5" 123137 Surtek",Ferretería,0.10208816705336424,NULL
202505,123137-SUR,43.1,1,50,"Salderos / Facebook",Surtek,terceros,"Brocha con mango plástico industrial 5" 123137 Surtek",Ferretería,0.10208816705336424,NULL
202503,123138-SUR,47.84,1,55.49,Team_PdVNAES,Surtek,terceros,"Brocha Para Pintar Mango Plastico Uso Industrial 6in Surtek",Ferretería,-0.15175585284280932,NULL
202503,123183-SUR,51.72,1,60,"Salderos / Facebook",Surtek,terceros,"Llana 11 X 5 In Lisa Mango De Madera 123183 Surtek",Ferretería,-0.15429234338747108,NULL
202503,123184-SUR,51.72,1,60,"Salderos / Facebook",Surtek,terceros,"Llana 11x5 6rem Dent Triang 123184 Surtek",Ferretería,-0.15429234338747108,NULL
202504,123282-SUR,172.42,2,100.005,"Salderos / Facebook",Surtek,terceros,"Esquina Magnética Para Soldar 75lb Surtek 123282",Ferretería,-0.06530564899663624,NULL
202505,123282-SUR,603.4000000000001,7,99.99142857142859,"Salderos / Facebook",Surtek,terceros,"Esquina Magnética Para Soldar 75lb Surtek 123282",Ferretería,-0.0654292343387471,NULL
202506,123282-SUR,172.4,2,99.99,"Salderos / Facebook",Surtek,terceros,"Esquina Magnética Para Soldar 75lb Surtek 123282",Ferretería,-0.0654292343387471,NULL
202502,123318-SUR,86.2,2,49.995,"Salderos / Facebook",Surtek,terceros,"Brocha con mango plástico 6" 123318 Surtek",Ferretería,0.05638051044083526,NULL
202503,123341-SUR,34.48,1,40,Team_PdVNAES,Surtek,terceros,"Rodillo Para Pintar 9 X 3/4 Inch Semi Rugoso 123341 Surtek",Ferretería,0.181844547563805,NULL
202502,123351-SUR,43.1,1,50,"Salderos / Facebook",Surtek,terceros,"Cepillo Para Pintar De Cerdas Sintéticas 32mm 123351 Surtek",Ferretería,0.0410672853828307,NULL
202504,123462-SUR,43.1,1,50,Team_PdVNAES,Surtek,terceros,"Disco De Diamante Corte Segmentado 4 1/2 123462 Surtek",Ferretería,-0.15684454756380506,NULL
202505,123701-SUR,375.5,1,435.58,Team_PdVNAES,Surtek,terceros,"Juego De Machuelos Y Dados Con Estuche 40pz 123701 Surtek",Ferretería,-0.38886817576564575,NULL
202502,124187,8600,2,4988,Team_PdVNAES,Lufkin,terceros,"Cinta Petrolera 15 Metros Con Cruceta Cn1293sme Lufkin",Ferretería,0.30828372093023254,NULL
202504,124187,17200,4,4988,Mayoreo_NAES,Lufkin,terceros,"Cinta Petrolera 15 Metros Con Cruceta Cn1293sme Lufkin",Ferretería,0.30828372093023254,NULL
202505,124187,26200,6,5065.333333333333,Mayoreo_NAES,Lufkin,terceros,"Cinta Petrolera 15 Metros Con Cruceta Cn1293sme Lufkin",Ferretería,0.2895492366412214,NULL
202506,124187,17200,4,4988,Mayoreo_NAES,Lufkin,terceros,"Cinta Petrolera 15 Metros Con Cruceta Cn1293sme Lufkin",Ferretería,0.2717069767441861,NULL
202502,124188,2000,2,1160,Team_PdVNAES,Lufkin,terceros,"Accesorio para Cinta Petrolera Plomada 20 Oz Tt590 Lufkin",Ferretería,0.46079,NULL
202505,124521,136.36,1,158.18,"Salderos / Facebook",Stanley,terceros,"Cizalla Tipo Aviacion 10" Recta 14-563 Stanley",Ferretería,-0.012026987386330202,NULL
202501,125206,1254.3000000000002,3,485,Team_MercadoLibre,Coleman,terceros,"Colchon Inflable Individual Go Campamento 2000024590 Coleman",Jardín,0.5074144941401578,0
202503,125206,0.01,1,0.01,"Salderos / Facebook",Coleman,terceros,"Colchon Inflable Individual Go Campamento 2000024590 Coleman",Jardín,-20595,NULL
202504,12CP-LCK,515.52,2,299,Team_PdVNAES,Lock,terceros,"Cierra Puertas Hidráulico Hasta 45 Kg Función Hold Open Lock",Otros,-0.42264121663563003,NULL
202501,130225-SUR,215.52,1,250,"Salderos / Facebook",Surtek,terceros,"Cortador De Ramas Altas 14in 130225 Surtek",Ferretería,0.041202672605790754,NULL
202504,130225-SUR,215.51,1,249.99,"Salderos / Facebook",Surtek,terceros,"Cortador De Ramas Altas 14in 130225 Surtek",Ferretería,0.04115818291494597,NULL
202505,130225-SUR,215.51,1,249.99,"Salderos / Facebook",Surtek,terceros,"Cortador De Ramas Altas 14in 130225 Surtek",Ferretería,0.04115818291494597,NULL
202506,130260-SUR,43.1,1,50,"Salderos / Facebook",Surtek,terceros,"Nylon Para Desbrozadora En Blíster 1.65mm X 15 Mt Surtek 130",Ferretería,0.6802784222737819,NULL
202504,130319-SUR,239.66,2,139,Team_PdVNAES,Surtek,terceros,"Aspersor Regulable Por Pulsaciones 2 Vías Surtek 130319",Jardín,0.020111825085537816,NULL
202506,130319-SUR,86.2,1,99.99,"Salderos / Facebook",Surtek,terceros,"Aspersor Regulable Por Pulsaciones 2 Vías Surtek 130319",Jardín,-0.3621809744779582,NULL
202504,130327-SUR,86.2,1,99.99,"Salderos / Facebook",Surtek,terceros,"Aspersor Tipo Sapo Chorro Fino Surtek 130327",Jardín,-0.1795823665893272,NULL
202504,130334-SUR,127.58,1,147.99,Team_PdVNAES,Surtek,terceros,"Adaptador Metálico Para Manguera En Y En Bronce Surtek 130",Ferretería,0.10017244082144537,NULL
202505,130338-SUR,43.1,1,50,"Salderos / Facebook",Surtek,terceros,"Chiflon De Latón 4 Pulgadas Surtek",Ferretería,-0.43062645011600914,NULL
202505,130345-SUR,43.1,1,50,"Salderos / Facebook",Surtek,terceros,"Pistola Riego Automática Boquilla Regulable Metálica Surtek",Ferretería,-0.5981438515081204,NULL
202502,130400-SUR,129.31,4,37.5,"Salderos / Facebook",NULL,terceros,NULL,NULL,0.33029154744412653,NULL
202505,130400-SUR,0.01,2,0.005,"Salderos / Facebook",NULL,terceros,NULL,NULL,-4329,NULL
202506,130400-SUR,186.2,8,27,Team_PdVNAES,NULL,terceros,NULL,NULL,0.06981740064446831,NULL
202504,130408-SUR,137.92,2,79.995,"Salderos / Facebook",Surtek,terceros,"Fumigador Doméstico 1 Lt Surtek 130408",Jardín,0.048723897911832945,NULL
202505,130408-SUR,0.01,1,0.01,"Salderos / Facebook",Surtek,terceros,"Fumigador Doméstico 1 Lt Surtek 130408",Jardín,-6558.999999999999,NULL
202506,130408-SUR,86.2,1,99.99,"Salderos / Facebook",Surtek,terceros,"Fumigador Doméstico 1 Lt Surtek 130408",Jardín,0.23897911832946644,NULL
202504,130464-SUR,164,1,190.24,"Salderos / Facebook",Surtek,terceros,"Aspersor Plast Puls Estaca 2v Surtek 130464",Jardín,-0.16554878048780491,NULL
202506,130464-SUR,197.41,1,229,Team_PdVNAES,Surtek,terceros,"Aspersor Plast Puls Estaca 2v Surtek 130464",Jardín,0.03171065295577727,NULL
202504,130561-SUR,90.94,1,105.49,Team_PdVNAES,Surtek,terceros,"Juego De Tiralíneas Met Con Tiza 4oz Surtek 130561",Ferretería,-0.2623707939300638,NULL
202505,130635-SUR,129.31,1,150,"Salderos / Facebook",Surtek,terceros,"Pala Pico Plegable Para Campamento 130635 Surtek",Ferretería,0.1883071688191169,NULL
202506,130635-SUR,172.4,2,99.99,"Salderos / Facebook",Surtek,terceros,"Pala Pico Plegable Para Campamento 130635 Surtek",Ferretería,-0.21763341067285372,NULL
202501,1310-DIC,722.42,2,419,Team_PdVNAES,Dica,terceros,"Jabonera De Semi-empotrar Para Regadera 1310 Dica",Muebles,0.005619999446305398,NULL
202503,1310-DIC,180.61,1,209.51,Team_PdVNAES,Dica,terceros,"Jabonera De Semi-empotrar Para Regadera 1310 Dica",Muebles,-0.9887049443552405,NULL
202502,132052-SUR,86.2,2,49.995,"Salderos / Facebook",Surtek,terceros,"Escoba Plástica Color Negro Para Jardín 22 Dientes 132052",Ferretería,-0.23294663573085844,NULL
202503,132052-SUR,85.35,1,99.01,Team_PdVNAES,Surtek,terceros,"Escoba Plástica Color Negro Para Jardín 22 Dientes 132052",Ferretería,0.3773872290568248,NULL
202502,1338-MEN,4724.58,1,5480.51,Team_MercadoLibre,Mendoza,terceros,"Rifle Aire Tecnologia Pcp 10 Tiros Plus 5.5 Beeman Mendoza",Deportes,-0.025238222233510656,0
202503,134001-SUR,17.24,1,20,"Salderos / Facebook",Surtek,terceros,"Aceite 2 Tiempos 250 Ml 134001 Surtek",Otros,-0.10324825986078894,NULL
202504,134001-SUR,17.24,1,20,"Salderos / Facebook",Surtek,terceros,"Aceite 2 Tiempos 250 Ml 134001 Surtek",Otros,-0.10324825986078894,NULL
202501,134010-SUR,43.1,1,50,"Salderos / Facebook",Surtek,terceros,"Grasa Para Chasís 450 G 134010 Surtek",Otros,-0.11113689095127607,NULL
202504,134010-SUR,43.1,1,50,"Salderos / Facebook",Surtek,terceros,"Grasa Para Chasís 450 G 134010 Surtek",Otros,-0.11113689095127607,NULL
202505,134010-SUR,172.4,4,50,"Salderos / Facebook",Surtek,terceros,"Grasa Para Chasís 450 G 134010 Surtek",Otros,-0.11113689095127607,NULL
202506,134010-SUR,43.1,1,50,"Salderos / Facebook",Surtek,terceros,"Grasa Para Chasís 450 G 134010 Surtek",Otros,-0.11113689095127607,NULL
202501,134011-SUR,86.2,2,49.995,"Salderos / Facebook",Surtek,terceros,"Grasa Para Baleros 450 G 134011 Surtek",Otros,-0.24802784222737814,NULL
202505,135010-SUR,43.1,1,50,"Salderos / Facebook",Surtek,terceros,"Trampa Grande Adhesiva Para Roedor 2 Piezas 135010 Surtek",Muebles,0.22366589327146172,NULL
202504,136108-SUR,86.21,1,100,"Salderos / Facebook",Surtek,terceros,"Lámpara De Emergencia 60 Led Surtek 136108",Electrodomésticos,-1.2447511889571978,NULL
202504,136409-SUR,8.62,1,10,"Salderos / Facebook",Surtek,terceros,"Contacto Blindado Abrazadera, Polarizado 15a 127v Surtek 136",Ferretería,-0.29350348027842244,NULL
202503,136921-SUR,1563.36,3,604.5,Team_PdVNAES,Surtek,terceros,"Cable Eléctrico Tipo Thw-ls/thhw-ls Cal12 100m Blanco 136921",Ferretería,-0.9876803807184528,NULL
202506,137067-SUR,1034.48,1,1200,"Salderos / Facebook",Surtek,terceros,"Cama Para Mecanico Plastica 36 137067 Surtek",Otros,-0.5593341582244218,NULL
202501,137323-SUR,32.74,2,18.99,Team_PdVNAES,Surtek,terceros,"Lente De Seguridad Transparente Surtek 137323",Ferretería,-0.1618814905314599,NULL
202502,137323-SUR,32.75,2,18.994999999999997,Team_PdVNAES,Surtek,terceros,"Lente De Seguridad Transparente Surtek 137323",Ferretería,-0.16152671755725187,NULL
202503,137323-SUR,16.37,1,18.99,Team_PdVNAES,Surtek,terceros,"Lente De Seguridad Transparente Surtek 137323",Ferretería,-0.1618814905314599,NULL
202504,137323-SUR,16.37,1,18.99,Team_PdVNAES,Surtek,terceros,"Lente De Seguridad Transparente Surtek 137323",Ferretería,-0.1618814905314599,NULL
202504,137326-SUR,17.28,1,20.04,"Salderos / Facebook",Surtek,terceros,"Lente De Seguridad Ajustable Surtek 137326",Ferretería,-0.17708333333333326,NULL
202502,137385-SUR,43.1,1,50,"Salderos / Facebook",Surtek,terceros,"Guantes Cortos De Carnaza Surtek 137385",Ferretería,-0.2937354988399071,NULL
202504,137389-SUR,86.3,2,50.055,"Salderos / Facebook",Surtek,terceros,"Guantes Unitalla Carnaza Y Loneta, Gris Y Amarillo Surtek 13",Ferretería,-0.3682502896871379,NULL
202505,137389-SUR,215.5,5,49.995999999999995,"Salderos / Facebook",Surtek,terceros,"Guantes Unitalla Carnaza Y Loneta, Gris Y Amarillo Surtek 13",Ferretería,-0.3698375870069605,NULL
202505,137410-SUR,17.24,1,20,"Salderos / Facebook",Surtek,terceros,"Guantes De Látex Uso En Alimentos Talla Mediana Surtek 13741",Ferretería,-0.33178654292343407,NULL
202505,137413-SUR,215.7,5,50.042,"Salderos / Facebook",Surtek,terceros,"Guantes Cortos De Operador Piel De Res Surtek 137413",Ferretería,-0.44459898006490517,NULL
202501,137520-SUR,111.96,1,129.87,"Salderos / Facebook",Surtek,terceros,"Poncho Impermeable Unitalla Surtek 137520",Muebles,0.009824937477670546,NULL
